"","SALE.TYPE","SOLD.DATE","PROPERTY.TYPE","ADDRESS","CITY","STATE","ZIP","PRICE","BEDS","BATHS","LOCATION","SQUARE.FEET","LOT.SIZE","YEAR.BUILT","DAYS.ON.MARKET","X..SQUARE.FEET","HOA.MONTH","URL..SEE.http...www.redfin.com.buy.a.home.comparative.market.analysis.FOR.INFO.ON.PRICING.","SOURCE","MLS.","LATITUDE","LONGITUDE","dist"
"339","PAST SALE",2017-08-18,"Condo/Co-op","2801 Adams Mill Rd NW #103","Washington","DC",20009,295000,1,1,"Adams Morgan",600,NA,1926,61,492,453,"http://www.redfin.com/DC/Washington/2801-Adams-Mill-Rd-NW-20009/unit-103/home/17366693","MRIS","DC9964647",38.9255962,-77.0442366,0.491824161024721
"340","PAST SALE",NA,"Condo/Co-op","610 Irving St NW Apt 303","Washington","DC",20010,336500,1,1,"",567,NA,1906,NA,593,NA,"http://www.redfin.com/DC/Washington/610-Irving-St-NW-20010/unit-303/home/28497601","","",38.9288644,-77.0214009,0.608869280448658
"341","PAST SALE",2017-08-18,"Condo/Co-op","3902 14th St NW #517","Washington","DC",20011,335400,1,1,"Columbia Heights",678,NA,1964,61,495,392,"http://www.redfin.com/DC/Washington/3902-14th-St-NW-20011/unit-517/home/28497442","MRIS","DC9978948",38.9389264,-77.0334331,0.486960683648812
"342","PAST SALE",NA,"Condo/Co-op","640 Buchanan St NW Apt 202","Washington","DC",20011,206000,1,1,"",599,NA,1925,NA,344,NA,"http://www.redfin.com/DC/Washington/640-Buchanan-St-NW-20011/unit-202/home/10058268","","",38.9460736,-77.0215067,0.629554085044548
"343","PAST SALE",2017-09-15,"Condo/Co-op","1727 Massachusetts Ave NW #518","Washington","DC",20036,221000,1,1,"Dupont",420,NA,1965,33,526,363,"http://www.redfin.com/DC/Washington/1727-Massachusetts-Ave-NW-20036/unit-518/home/9863344","MRIS","DC10039427",38.908854,-77.0398483,0.310955613956105
"344","PAST SALE",2017-09-22,"Condo/Co-op","1260 21st St NW #906","Washington","DC",20036,292000,1,1,"Dupont",506,NA,1966,26,577,645,"http://www.redfin.com/DC/Washington/1260-21st-St-NW-20036/unit-906/home/9052421","MRIS","DC9997797",38.9067387,-77.0469768,0.317614289074895
"345","PAST SALE",NA,"Condo/Co-op","1260 21st St NW Apt 103","Washington","DC",20036,301000,1,1,"",478,NA,1966,NA,630,NA,"http://www.redfin.com/DC/Washington/1260-21st-St-NW-20036/unit-103/home/9052303","","",38.9067387,-77.0469768,0.317614289074895
"346","PAST SALE",2017-09-21,"Condo/Co-op","3324 18th St NW #11","Washington","DC",20010,380000,1,1,"Mount Pleasant",561,NA,1909,27,677,236,"http://www.redfin.com/DC/Washington/3324-18th-St-NW-20010/unit-11/home/55187912","MRIS","DC10041153",38.9330681,-77.0416139,0.559593867018028
"347","PAST SALE",NA,"Condo/Co-op","1308 21st St NW Apt 202","Washington","DC",20036,212000,1,1,"",461,NA,1925,NA,460,NA,"http://www.redfin.com/DC/Washington/1308-21st-St-NW-20036/unit-202/home/9052163","","",38.9076009,-77.0467923,0.258562624555004
"348","PAST SALE",2017-09-26,"Condo/Co-op","1833 S St NW #23","Washington","DC",20009,369000,1,1,"Old City #2",515,NA,1916,22,717,309,"http://www.redfin.com/DC/Washington/1833-S-St-NW-20009/unit-23/home/10175657","MRIS","DC10028004",38.9143475,-77.04277,0.256099036754141
"349","PAST SALE",2017-09-27,"Condo/Co-op","700 Jefferson St NW #303","Washington","DC",20011,225950,1,1,"Petworth",569,NA,1952,21,397,282,"http://www.redfin.com/DC/Washington/700-Jefferson-St-NW-20011/unit-303/home/11745322","MRIS","DC9984912",38.9549926,-77.0224831,1.22912044364879
"350","PAST SALE",2017-09-29,"Condo/Co-op","1830 17th St NW #607","Washington","DC",20009,564000,1,1,"Dupont",700,NA,1901,19,806,330,"http://www.redfin.com/DC/Washington/1830-17th-St-NW-20009/unit-607/home/9859067","MRIS","DC10063824",38.915249,-77.0385369,0.449623952150206
"351","PAST SALE",2017-10-04,"Condo/Co-op","939 Longfellow St NW #205","Washington","DC",20011,238000,1,1,"Petworth",682,NA,1940,14,349,364,"http://www.redfin.com/DC/Washington/939-Longfellow-St-NW-20011/unit-205/home/10345502","MRIS","DC9983338",38.9576182,-77.0272529,1.33305177563145
"352","PAST SALE",2017-10-06,"Condo/Co-op","2655 41st St NW #101","Washington","DC",20007,260000,1,1,"Glover Park",578,NA,1939,12,450,383,"http://www.redfin.com/DC/Washington/2655-41st-St-NW-20007/unit-101/home/143224694","MRIS","DC10050929",38.9244925,-77.0802668,1.40285352890126
"353","PAST SALE",2017-10-06,"Condo/Co-op","730 24th St NW #305","Washington","DC",20037,292500,1,1,"Foggy Bottom",730,NA,1961,12,401,665,"http://www.redfin.com/DC/Washington/730-24th-St-NW-20037/unit-305/home/55016641","MRIS","DC9981755",38.8991084,-77.0517335,0.156638046207995
"354","PAST SALE",2017-10-06,"Condo/Co-op","4100 Cathedral Ave NW #819","Washington","DC",20016,312000,1,1,"Observatory Circle",735,NA,1966,12,424,641,"http://www.redfin.com/DC/Washington/4100-Cathedral-Ave-NW-20016/unit-819/home/9963817","MRIS","DC10057843",38.9298715,-77.0802874,1.23116563228822
"355","PAST SALE",2017-10-06,"Condo/Co-op","210 Oakwood St SE #210","Washington","DC",20032,201000,1,1,"Congress Heights",650,NA,1947,12,309,300,"http://www.redfin.com/DC/Washington/210-Oakwood-St-SE-20032/unit-210/home/12529856","MRIS","DC9928394",38.848067,-77.0049972,0.936822478673803
"356","PAST SALE",NA,"Condo/Co-op","1435 4th St SW Apt B515","Washington","DC",20024,240000,1,1,"",726,NA,1965,NA,331,NA,"http://www.redfin.com/DC/Washington/1435-4th-St-SW-20024/unit-B515/home/9882964","","",38.872241,-77.017894,0.328202064158227
"357","PAST SALE",NA,"Condo/Co-op","1457 Park Rd NW Apt 102","Washington","DC",20010,297000,1,1,"",738,NA,1928,NA,402,NA,"http://www.redfin.com/DC/Washington/1457-Park-Rd-NW-20010/unit-102/home/22653504","","",38.931238,-77.0346133,0.203224208979057
"358","PAST SALE",2017-09-01,"Condo/Co-op","5224 4th St NW #101","Washington","DC",20011,295650,1,1,"Petworth",545,NA,1936,47,542,239,"http://www.redfin.com/DC/Washington/5224-4th-St-NW-20011/unit-101/home/129185344","MRIS","DC9983800",38.953987,-77.0179647,1.0003449076118
"359","PAST SALE",2017-09-05,"Condo/Co-op","2755 Ordway St NW #115","Washington","DC",20008,217000,1,1,"Forest Hills",541,NA,1965,43,401,465,"http://www.redfin.com/DC/Washington/2755-Ordway-St-NW-20008/unit-115/home/10178507","MRIS","DC10022270",38.9359054,-77.0575684,0.0673759797216718
"360","PAST SALE",2017-09-08,"Condo/Co-op","3407 29th St NW #2","Washington","DC",20008,300000,1,1,"Cleveland Park",570,NA,1923,40,526,490,"http://www.redfin.com/DC/Washington/3407-29th-St-NW-20008/unit-2/home/113767401","MRIS","DC9924717",38.93464,-77.059537,0.102824641646764
"361","PAST SALE",NA,"Condo/Co-op","4226 7th St NW","Washington","DC",20011,410000,1,1,"",709,NA,1925,NA,578,NA,"http://www.redfin.com/DC/Washington/4226-7th-St-NW-20011/home/96402177","","",38.942867,-77.0220136,0.409828987863231
"362","PAST SALE",NA,"Condo/Co-op","3616 Connecticut Ave NW Apt 202","Washington","DC",20008,346500,1,1,"",731,NA,1926,NA,474,NA,"http://www.redfin.com/DC/Washington/3616-Connecticut-Ave-NW-20008/unit-202/home/9984507","","",38.9374534,-77.0598418,0.113830604105802
"363","PAST SALE",NA,"Condo/Co-op","1031 Michigan Ave NE Apt 4","Washington","DC",20017,248000,1,1,"",597,NA,1958,NA,415,NA,"http://www.redfin.com/DC/Washington/1031-Michigan-Ave-NE-20017/unit-4/home/10087648","","",38.9359168,-76.9921094,0.194322727711745
"364","PAST SALE",2017-08-31,"Condo/Co-op","3155 Mount Pleasant St NW #105","Washington","DC",20010,390000,1,1,"Mount Pleasant",681,NA,1914,48,573,267,"http://www.redfin.com/DC/Washington/3155-Mount-Pleasant-St-NW-20010/unit-105/home/21646924","MRIS","DC10030417",38.930574,-77.037673,0.288804667360454
"365","PAST SALE",2017-09-05,"Condo/Co-op","939 Longfellow St NW #5","Washington","DC",20011,130000,1,1,"Petworth",654,NA,1940,43,199,364,"http://www.redfin.com/DC/Washington/939-Longfellow-St-NW-20011/unit-5/home/10345477","MRIS","DC9939175",38.9576181,-77.0272529,1.33305817010963
"366","PAST SALE",2017-08-28,"Condo/Co-op","3872 9th St SE #302","Washington","DC",20032,64900,1,1,"Congress Heights",621,NA,1950,51,105,247,"http://www.redfin.com/DC/Washington/3872-9th-St-SE-20032/unit-302/home/12529554","MRIS","DC10017696",38.8330967,-76.991276,0.483199181908016
"367","PAST SALE",2017-09-22,"Condo/Co-op","525 Water St SW #411","Washington","DC",20024,419900,1,1,"Southwest",540,NA,2016,26,778,401,"http://www.redfin.com/DC/Washington/525-Water-St-SW-20024/unit-411/home/113745455","MRIS","DC10026447",38.876059,-77.0202399,0.218107956033102
"368","PAST SALE",NA,"Condo/Co-op","5410 Connecticut Ave NW Apt 516","Washington","DC",20015,299000,1,1,"",726,NA,1957,NA,412,NA,"http://www.redfin.com/DC/Washington/5410-Connecticut-Ave-NW-20015/unit-516/home/9969653","","",38.9618075,-77.0743918,0.61269082647225
"369","PAST SALE",2017-09-11,"Condo/Co-op","5201-B Wisconsin Ave NW #213","Washington","DC",20015,370000,1,1,"Chevy Chase",629,NA,2010,37,588,369,"http://www.redfin.com/DC/Washington/5201-Wisconsin-Ave-20015/unit-213/home/40501593","MRIS","DC10016828",38.9572488,-77.0836308,0.272955435009867
"370","PAST SALE",2017-09-29,"Condo/Co-op","2339 40th Pl NW #002","Washington","DC",20007,249000,1,1,"Glover Park",600,NA,1942,19,415,282,"http://www.redfin.com/DC/Washington/2339-40th-Pl-NW-20007/unit-002/home/81949110","MRIS","DC10035731",38.922062,-77.0795354,1.43375460670777
"371","PAST SALE",2017-09-28,"Condo/Co-op","1701 16th St NW #209","Washington","DC",20009,387000,1,1,"Dupont Circle",667,NA,1920,20,580,580,"http://www.redfin.com/DC/Washington/1701-16th-St-NW-20009/unit-209/home/25692169","MRIS","DC10023638",38.9130203,-77.036064,0.470198635361924
"372","PAST SALE",2017-09-13,"Condo/Co-op","939 Longfellow St NW #208","Washington","DC",20011,205000,1,1,"Petworth",628,NA,1940,35,326,364,"http://www.redfin.com/DC/Washington/939-Longfellow-St-NW-20011/unit-208/home/10345506","MRIS","DC10001308",38.9576181,-77.0272529,1.33305817010963
"373","PAST SALE",NA,"Condo/Co-op","6827 4th St NW Apt 210","Washington","DC",20012,340000,1,1.5,"",750,NA,2000,NA,453,NA,"http://www.redfin.com/DC/Washington/6827-4th-St-NW-20012/unit-210/home/10184590","","",38.9729594,-77.0174318,0.172293117279138
"374","PAST SALE",2017-10-03,"Condo/Co-op","3314 Mount Pleasant St NW #48","Washington","DC",20010,375000,1,1,"Mount Pleasant",740,NA,1922,15,507,345,"http://www.redfin.com/DC/Washington/3314-Mount-Pleasant-St-NW-20010/unit-48/home/11747672","MRIS","DC10046423",38.9330101,-77.0402446,0.497336619446621
"375","PAST SALE",2017-10-12,"Condo/Co-op","2630 Adams Mill Rd NW #307","Washington","DC",20009,395500,1,1,"Adams Morgan",563,NA,2003,6,702,289,"http://www.redfin.com/DC/Washington/2630-Adams-Mill-Rd-NW-20009/unit-307/home/10187586","MRIS","DC10047826",38.9237858,-77.0451096,0.468768320491854
"376","PAST SALE",2017-10-16,"Condo/Co-op","1916 17th St NW #511","Washington","DC",20009,445000,1,1,"Dupont",588,NA,1916,2,757,258,"http://www.redfin.com/DC/Washington/1916-17th-St-NW-20009/unit-511/home/9858134","MRIS","DC10050371",38.916114,-77.0385842,0.488745717245664
"377","PAST SALE",2017-07-24,"Condo/Co-op","2 17th St SE #205","Washington","DC",20003,314000,1,1,"Old City #1",532,NA,1921,86,590,244,"http://www.redfin.com/DC/Washington/2-17th-St-SE-20003/unit-205/home/25664457","MRIS","DC9976157",38.8894022,-76.9805202,0.28391867081871
"378","PAST SALE",NA,"Condo/Co-op","2139 Suitland Ter SE Apt 102","Washington","DC",20020,61500,1,1,"",636,NA,1940,NA,97,NA,"http://www.redfin.com/DC/Washington/2139-Suitland-Ter-SE-20020/unit-102/home/10153872","","",38.8620849,-76.9498267,0.820818287140334
"379","PAST SALE",2017-07-28,"Condo/Co-op","1260 21st St NW #504","Washington","DC",20036,325000,1,1,"Dupont",643,NA,1966,82,505,857,"http://www.redfin.com/DC/Washington/1260-21st-St-NW-20036/unit-504/home/9052345","MRIS","DC9983387",38.9067387,-77.0469768,0.317614289074895
"380","PAST SALE",2017-07-28,"Condo/Co-op","1300 N St NW #416","Washington","DC",20005,435000,1,1,"Logan Circle",655,NA,2004,82,664,402,"http://www.redfin.com/DC/Washington/1300-N-St-NW-20005/unit-416/home/10341747","MRIS","DC9936085",38.9069228,-77.0300516,0.423920879926389
"381","PAST SALE",2017-07-24,"Condo/Co-op","1415 T St NW #202","Washington","DC",20009,350000,1,1,"Logan/u Street",540,NA,1942,86,648,360,"http://www.redfin.com/DC/Washington/1415-T-St-NW-20009/unit-202/home/113898396","MRIS","DC9943867",38.9157621,-77.0327986,0.222840875246051
"382","PAST SALE",NA,"Condo/Co-op","1133 14th St NW Apt 1202","Washington","DC",20005,516000,1,1,"",709,NA,2006,NA,728,NA,"http://www.redfin.com/DC/Washington/1133-14th-St-NW-20005/unit-1202/home/22675690","","",38.9047062,-77.0315774,0.256201416978582
"383","PAST SALE",2017-07-31,"Condo/Co-op","2301 Champlain St NW #206","Washington","DC",20009,445000,1,1,"Adams Morgan",540,NA,2004,79,824,239,"http://www.redfin.com/DC/Washington/2301-Champlain-St-NW-20009/unit-206/home/10195267","MRIS","DC9972073",38.9207456,-77.0408652,0.690858096909647
"384","PAST SALE",2017-08-07,"Condo/Co-op","1401 17th St NW #208","Washington","DC",20036,399999,1,1,"Dupont",560,NA,1988,72,714,381,"http://www.redfin.com/DC/Washington/1401-17th-St-NW-20036/unit-208/home/9866684","MRIS","DC9987156",38.9089475,-77.0380411,0.396397739241142
"385","PAST SALE",2017-08-07,"Condo/Co-op","1801 Calvert St NW #106","Washington","DC",20009,331500,1,1,"Mount Pleasant",516,NA,1911,72,642,381,"http://www.redfin.com/DC/Washington/1801-Calvert-St-NW-20009/unit-106/home/10002291","MRIS","DC9941989",38.9235083,-77.0441788,0.522369535681303
"386","PAST SALE",NA,"Condo/Co-op","911 2nd St NE Unit 308","Washington","DC",20002,449900,NA,NA,"",NA,NA,NA,NA,NA,NA,"http://www.redfin.com/DC/Washington/911-2nd-St-NE-20002/unit-308/home/127256571","","",38.901774,-77.0033115,0.312936483718753
"387","PAST SALE",2017-07-21,"Condo/Co-op","3840 39th St NW Unit D106","Washington","DC",20016,380000,1,1,"Cleveland Park",744,NA,1942,89,511,374,"http://www.redfin.com/DC/Washington/3840-39th-St-NW-20016/unit-D106/home/9963282","MRIS","DC9978421",38.9395829,-77.0786206,0.597572836375228
"388","PAST SALE",2017-09-20,"Condo/Co-op","2311 Altamont Pl SE #1","Washington","DC",20020,65000,1,1,"Randle Heights",629,NA,1940,28,103,485,"http://www.redfin.com/DC/Washington/2311-Altamont-Pl-SE-20020/unit-1/home/10151177","MRIS","DC10036685",38.8633519,-76.9722769,1.19286495587908
"389","PAST SALE",NA,"Condo/Co-op","355 I St SW Apt 214","Washington","DC",20024,380000,1,1,"",672,NA,2005,NA,565,NA,"http://www.redfin.com/DC/Washington/355-I-St-SW-20024/unit-214/home/10348532","","",38.8798038,-77.0165647,0.206652837682001
"390","PAST SALE",2017-09-05,"Condo/Co-op","1425 4th St SW Unit A414","Washington","DC",20024,336000,1,1,"Rla (sw)",717,NA,1965,43,469,781,"http://www.redfin.com/DC/Washington/1425-4th-St-SW-20024/home/9882906","MRIS","DC10017260",38.8727449,-77.0187373,0.310881025288836
"391","PAST SALE",2017-10-12,"Condo/Co-op","350 G St SW Unit N412","Washington","DC",20024,385000,1,1,"Sw Waterfront",670,NA,2004,6,575,321,"http://www.redfin.com/DC/Washington/350-G-St-SW-20024/unit-N412/home/10193866","MRIS","DC10056491",38.8807664,-77.0165581,0.268504387226719
"392","PAST SALE",2017-10-13,"Condo/Co-op","1361 K St SE #203","Washington","DC",20003,299900,1,1,"Old City #1",488,NA,1946,5,615,295,"http://www.redfin.com/DC/Washington/1361-K-St-SE-20003/unit-203/home/9915621","MRIS","DC9986705",38.8781987,-76.986234,0.215412224728797
"393","PAST SALE",2017-10-13,"Condo/Co-op","350 G St SW Unit N317","Washington","DC",20024,399900,1,1,"Rla (sw)",700,NA,2004,5,571,346,"http://www.redfin.com/DC/Washington/350-G-St-SW-20024/unit-N317/home/10193822","MRIS","DC10046102",38.8807664,-77.0165581,0.268504387226719
"394","PAST SALE",2017-09-07,"Condo/Co-op","500 25th Pl NE #103","Washington","DC",20002,280000,1,1,"H Street Corrodor",700,NA,1930,41,400,315,"http://www.redfin.com/DC/Washington/500-25th-Pl-NE-20002/unit-103/home/39956219","MRIS","DC9922176",38.896289,-76.972012,0.562902040939642
"395","PAST SALE",2017-09-01,"Condo/Co-op","1000 New Jersey Ave SE #1218","Washington","DC",20003,341000,1,1,"Old City #1",720,NA,2006,47,474,1407,"http://www.redfin.com/DC/Washington/1000-New-Jersey-Ave-SE-20003/unit-1218/home/142947227","MRIS","DC10009663",38.8780119,-77.0042672,0.099553823177042
"396","PAST SALE",2017-09-05,"Condo/Co-op","1688 Euclid St NW Unit A","Washington","DC",20009,370000,1,1,"Mount Pleasant",650,NA,1980,43,569,190,"http://www.redfin.com/DC/Washington/1688-Euclid-St-NW-20009/unit-A/home/12057440","MRIS","DC9985413",38.9231624,-77.0387768,0.490183237267466
"397","PAST SALE",2017-09-06,"Condo/Co-op","1000 New Jersey Ave SE #604","Washington","DC",20003,355000,1,1,"Old City #1",750,NA,2006,42,473,898,"http://www.redfin.com/DC/Washington/1000-New-Jersey-Ave-SE-20003/unit-604/home/142148273","MRIS","DC10002529",38.8780119,-77.0042672,0.099553823177042
"398","PAST SALE",2017-09-08,"Condo/Co-op","1801 16th St NW #209","Washington","DC",20009,594500,1,1,"Dupont Circle",730,NA,1917,40,814,576,"http://www.redfin.com/DC/Washington/1801-16th-St-NW-20009/unit-209/home/56759596","MRIS","DC10007648",38.9143561,-77.0363653,0.437689774287637
"399","PAST SALE",2017-09-13,"Condo/Co-op","5224 4th St NW #202","Washington","DC",20011,311000,1,1,"Petworth",545,NA,1936,35,571,239,"http://www.redfin.com/DC/Washington/5224-4th-St-NW-20011/unit-202/home/113899892","MRIS","DC9944570",38.953987,-77.0179647,1.0003449076118
"400","PAST SALE",2017-09-14,"Condo/Co-op","1869 Mintwood Pl NW #24","Washington","DC",20009,391000,1,1,"Kalorama",731,NA,1917,34,535,681,"http://www.redfin.com/DC/Washington/1869-Mintwood-Pl-NW-20009/unit-24/home/45114812","MRIS","DC10009850",38.9216069,-77.0455611,0.516305065049748
"401","PAST SALE",2017-09-01,"Condo/Co-op","475 K St NW #713","Washington","DC",20001,535000,1,1,"Old City #2",750,NA,2008,47,713,425,"http://www.redfin.com/DC/Washington/475-K-St-NW-20001/unit-713/home/23068274","MRIS","DC10059023",38.9031639,-77.0182534,0.261276649571139
"402","PAST SALE",2017-09-20,"Condo/Co-op","2122 California St NW #354","Washington","DC",20008,370000,1,1,"Kalorama",675,NA,1905,28,548,514,"http://www.redfin.com/DC/Washington/2122-California-St-NW-20008/unit-354/home/22009349","MRIS","DC10003764",38.9162197,-77.0474248,0.383437562922213
"403","PAST SALE",2017-09-22,"Condo/Co-op","430 Irving St NW #206","Washington","DC",20010,310000,1,1,"Columbia Heights",531,NA,1942,26,584,255,"http://www.redfin.com/DC/Washington/430-Irving-St-NW-20010/unit-206/home/12530178","MRIS","DC10025516",38.9292095,-77.0188531,0.640163369398084
"404","PAST SALE",NA,"Condo/Co-op","525 Water St SW Unit 430","Washington","DC",20024,414900,1,1,"",459,NA,2016,NA,904,NA,"http://www.redfin.com/DC/Washington/525-Water-St-SW-20024/unit-430/home/113745463","","",38.876059,-77.0202399,0.218107956033102
"405","PAST SALE",2017-09-12,"Condo/Co-op","4805 4th St NW #2","Washington","DC",20011,326500,1,1,"Petworth",648,NA,1936,36,504,275,"http://www.redfin.com/DC/Washington/4805-4th-St-NW-20011/unit-2/home/55188293","MRIS","DC9988814",38.948766,-77.0172356,0.887106941413191
"406","PAST SALE",2017-09-18,"Condo/Co-op","1301 20th St NW #213","Washington","DC",20036,368500,1,1,"Dupont",642,NA,1973,30,574,680,"http://www.redfin.com/DC/Washington/1301-20th-St-NW-20036/unit-213/home/9060011","MRIS","DC10028187",38.9075853,-77.0445591,0.239415530782761
"407","PAST SALE",NA,"Condo/Co-op","2311 Connecticut Ave NW Apt 704","Washington","DC",20008,458000,1,1,"",742,NA,1911,NA,617,NA,"http://www.redfin.com/DC/Washington/2311-Connecticut-Ave-NW-20008/unit-704/home/10000843","","",38.918839,-77.0486829,0.552591807582213
"408","PAST SALE",2017-09-05,"Condo/Co-op","2500 Q St NW #420","Washington","DC",20007,409900,1,1,"Georgetown",721,NA,1942,43,569,625,"http://www.redfin.com/DC/Washington/2500-Q-St-NW-20007/unit-420/home/9928798","MRIS","DC9956886",38.910343,-77.0523915,0.406109717429729
"409","PAST SALE",2017-09-15,"Condo/Co-op","78 Hawthorne Ct NE #78","Washington","DC",20017,285000,1,1,"Brookland",720,NA,1985,33,396,382,"http://www.redfin.com/DC/Washington/78-Hawthorne-Ct-NE-20017/unit-78/home/10071088","MRIS","DC10028863",38.9280129,-77.0084023,0.847731294885917
"410","PAST SALE",NA,"Condo/Co-op","300 M St SW Unit N-607","Washington","DC",20024,275000,1,1,"",668,NA,1967,NA,412,NA,"http://www.redfin.com/DC/Washington/300-M-St-SW-20024/unit-N-607/home/9886750","","",38.8761342,-77.0164878,0.0485816030432221
"411","PAST SALE",2017-09-12,"Condo/Co-op","3446 Connecticut Ave NW #200","Washington","DC",20008,295000,1,1,"Cleveland Park",481,NA,1927,36,613,314,"http://www.redfin.com/DC/Washington/3446-Connecticut-Ave-NW-20008/unit-200/home/12531334","MRIS","DC10037727",38.9353605,-77.0588587,0.0453815770074295
